"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene_ID"
"257450_at"	0.694155122138587	5.85943366271704	5.37623187418797	0.000417459943573397	0.0471399074896494	0.402500499061222	"AT1G10530"
"262380_at"	0.578842413284907	7.94402968687946	5.37193656676065	0.000419854631330415	0.0471767691657477	0.396866966404024	"AT1G72810"
"246253_at"	-0.758244021399535	8.9521710131546	-5.36212175348706	0.000425382347302243	0.0473315675217764	0.383983302845343	"AT4G37260"
"266851_at"	0.441442273681558	6.87030275517909	5.36383059962293	0.000424414302690084	0.0473315675217764	0.386227562870806	"AT2G26820"
"256252_at"	0.87800100303822	10.0187557245493	5.35840147624193	0.000427498099849013	0.0473360760075533	0.379095788363499	"AT3G11340"
"248302_at"	0.508171046545296	8.64465003313592	5.35394554102637	0.000430047187415277	0.0473882915214612	0.373238909928845	"AT5G53160"
"254631_at"	0.580059232206603	8.11298259370928	5.34179251764784	0.000437083267879167	0.0479320641361721	0.357248951513214	"AT4G18610"
"259822_at"	-0.517594016421417	5.97059645473613	-5.327781073953	0.000445349816886572	0.0486049249913048	0.338784710238687	"AT1G66230"
"264832_at"	0.547747231820461	7.44733634280792	5.31970366377093	0.00045019190817657	0.0488994163119408	0.328126143517411	"AT1G03660"
"264271_at"	0.423490166826368	5.65268281503767	5.31179019564764	0.000454990847142833	0.0491864512953934	0.317673849133477	"AT1G60270"
"247625_at"	0.774307296419703	6.30760437693675	5.25790372333301	0.000489173136733813	0.0521403703219546	0.246234536557778	"AT5G60200"
"252045_at"	0.447847120559884	8.6455807927626	5.26051428272828	0.000487454830505647	0.0521403703219546	0.249706099678016	"AT3G52450"
"264775_at"	0.799402337331498	8.10863990873216	5.26408879555677	0.000485112585351674	0.0521403703219546	0.254457784451313	"AT1G22880"
"266996_at"	0.700639317641193	6.6260053545818	5.23720782796387	0.000503028824374303	0.0533678487626877	0.218674431127359	"AT2G34490"
"247243_at"	0.641911818821378	5.17314946216796	5.2187125905395	0.000515769558248161	0.0536896859913058	0.193987197858819	"AT5G64700"
"250646_at"	0.392432201343005	3.61088676895586	5.21876552656963	0.000515732599926503	0.0536896859913058	0.194057933963455	"AT5G06720"
"251839_at"	0.533116077586659	7.82354700369629	5.2157660452971	0.000517831254628991	0.0536896859913058	0.190049154793515	"AT3G54950"
"255817_at"	0.563072373190725	5.97491223238866	5.22219280297876	0.000513345844207417	0.0536896859913058	0.198636704472106	"AT2G33330"
"262803_at"	0.709069353680763	7.99377661021464	5.21829985425568	0.00051605781604627	0.0536896859913058	0.193435661096569	"AT1G21000"
"246373_at"	0.479633763067356	7.84436605459351	5.20686279414976	0.000524115005749888	0.054095308964502	0.178141607470234	"AT1G51860"
"253525_at"	0.587174570489254	6.74776646754511	5.2022619639887	0.000527394349432305	0.054188581579058	0.171983337127289	"AT4G31330"
"261456_at"	0.62788873644534	7.89391184400028	5.19463052144133	0.000532882685355398	0.0545069688473392	0.16176112344577	"AT1G21050"
"245229_at"	0.564866465552039	6.35573780283523	5.18757056496572	0.000538014853392882	0.0547862446691591	0.152296152384542	"AT4G25620"
"266992_at"	0.760796446747283	8.07332229451335	5.17084739195479	0.000550385319402956	0.0557968406025841	0.129844478799304	"AT2G39200"
"261866_at"	0.507640353857134	6.60318481564712	5.16750833796763	0.000552891790806853	0.0558029280898421	0.125356304586494	"AT1G50420"
"247903_at"	-0.506933012379427	5.62417076484744	-5.14798193297547	0.000567797726730048	0.0563107223770105	0.0990744412002114	"AT5G57340"
"250820_at"	0.741974544859924	7.77830975998226	5.15434608377054	0.000562892502940192	0.0563107223770105	0.107647034072992	"AT5G05160"
"253070_at"	-0.796358497599052	4.50624725314943	-5.15236100124787	0.000564417606277142	0.0563107223770105	0.104973794242032	"AT4G37850"
"261881_at"	-0.735428204698632	6.69197196146431	-5.14886848726574	0.00056711165609386	0.0563107223770105	0.100269027700239	"AT1G80760"
"248870_at"	-0.659643368675263	6.84396265340624	-5.13691217522419	0.00057643986195708	0.0567910894231401	0.0841479764878441	"AT5G46710"
"249203_at"	-0.434597417395584	10.5839264835457	-5.12912967888701	0.000582600391276404	0.0567910894231401	0.0736423803307584	"AT5G42590"
"252786_at"	0.376618668310295	5.2779090507278	5.13048484778466	0.0005815225786146	0.0567910894231401	0.0754724167016922	"AT3G42670"
"254561_at"	0.677741433647425	8.1089167022578	5.13294084656479	0.000579574705642441	0.0567910894231401	0.0787882821361698	"AT4G19160"
"251780_s_at"	-0.457641562925421	7.18324245608046	-5.12474553961714	0.000586102010024261	0.0568893057389506	0.0677199837305968	"AT3G55310"
"266746_s_at"	-0.997425092814121	10.2390348793864	-5.1170668342353	0.000592289725740709	0.0572463078141762	0.0573396904591981	"AT2G02930"
"251019_at"	0.511538157065738	8.41191265535332	5.07960733509511	0.000623500859440168	0.0592585608492926	0.00656635240064496	"AT5G02420"
"253053_at"	0.535635688406644	8.9570759015877	5.08334813538576	0.000620305885526717	0.0592585608492926	0.0116467392449264	"AT4G37470"
"253989_at"	0.825895608231515	6.60865321169301	5.08584687956955	0.000618181555525237	0.0592585608492926	0.0150390477679005	"AT4G26130"
"264091_at"	0.432151148746606	5.13170190939894	5.08070629330538	0.000622560418814189	0.0592585608492926	0.00805908018810086	"AT1G79110"
"254263_at"	-0.600570741678105	6.5515501351011	-5.0732077707917	0.000629007790548071	0.0592878830677748	-0.00213006668640325	"AT4G23493"
"263788_at"	0.460408888523064	7.68000369553284	5.07428131724183	0.00062808034418212	0.0592878830677748	-0.000670761163475753	"AT2G24580"
"257295_at"	0.504905748108283	9.71578093057924	5.06718120837247	0.000634241624027502	0.0592942001961759	-0.0103255652376815	"AT3G17420"
"263136_at"	0.424605725101151	6.70063885316623	5.06714435130464	0.000634273776758742	0.0592942001961759	-0.0103757047882915	"AT1G78580"
"257642_at"	-0.57732651048509	7.21374454645825	-5.0533021225568	0.000646474148880951	0.0601880625958142	-0.02922164396354	"AT3G25710"
"250091_at"	0.529879859830936	3.8622071750644	5.04690640277481	0.000652196328077719	0.0604063023596259	-0.0379395872463597	"AT5G17340"
"254041_at"	0.653605647258453	7.37835560547593	5.04184541499782	0.000656762954194968	0.0604063023596259	-0.0448427784508958	"AT4G25830"
"256302_at"	-0.486202344210485	7.128657610404	-5.04259897834633	0.000656080825573659	0.0604063023596259	-0.0438146595198505	"AT1G69526"
"258882_at"	-0.694027521683715	7.5192042026513	-5.03303018187312	0.000664799448196165	0.0608999012584519	-0.0568764831434683	"AT3G06330"
"252173_at"	0.52306381905547	5.37965525658351	5.018692353311	0.000678097474741409	0.0618696135954062	-0.0764754740697109	"AT3G50650"
"264953_at"	-1.36403551873036	7.27980212338262	-4.99729774754232	0.000698475228906414	0.063474979965559	-0.105781384236137	"AT1G77120"
"251169_at"	1.04805572904627	6.94932915961533	4.98612021028302	0.000709382540171826	0.0642103799258704	-0.121121053448629	"AT3G63210"
"251436_at"	0.798528629471599	5.026769131703	4.97231170794899	0.00072311069369362	0.0647732928183234	-0.140098741159919	"AT3G59900"
"252189_at"	-0.392322567075449	7.61188548820672	-4.97130709352696	0.000724120546631849	0.0647732928183234	-0.141480611258765	"AT3G50070"
"256138_at"	0.623251053444851	4.78552893447498	4.9764810975733	0.000718935712584853	0.0647732928183234	-0.134365361174811	"AT1G48670"
"263841_at"	1.18731566014729	6.87622795631186	4.94763979821252	0.000748355121043853	0.0666796105898839	-0.174081805961249	"AT2G36870"
"248191_at"	0.755948125912791	6.11712290948454	4.92809436669619	0.000769026306665464	0.0682548251168842	-0.20107213673568	"AT5G54130"
"265081_at"	-0.446240814447603	7.8345287138794	-4.92353405493907	0.00077393701099162	0.0684244310880576	-0.207378185038014	"AT1G03840"
"247956_at"	-0.894647799342215	4.91615103357385	-4.91950528915446	0.000778303358503925	0.0685447861292453	-0.21295194431804	"AT5G56970"
"256926_at"	0.823176098762427	5.52319669922687	4.90861698787654	0.000790236959598492	0.0686359105845213	-0.228028655906312	"AT3G22540"
"259143_at"	-0.59507058471549	5.98962683724392	-4.90744288314498	0.000791535471935514	0.0686359105845213	-0.229655524485879	"AT3G10190"
"262507_at"	0.768875892197574	4.52064462712163	4.90629258284496	0.000792809880229267	0.0686359105845213	-0.231249620489735	"AT1G11330"
"263452_at"	0.554923646952374	4.12813454804186	4.90487523236275	0.000794383182565262	0.0686359105845213	-0.233214084687183	"AT2G22190"
"263514_at"	0.417834491845042	5.86416071844215	4.90838953751505	0.000790488331703972	0.0686359105845213	-0.228343799730187	"AT2G31860"
"247333_at"	0.398387020134753	11.6754384455254	4.89633670414697	0.000803932437205228	0.0691988637458538	-0.245055304329841	"AT5G63600"
"247222_at"	0.454840153613694	7.12911613396776	4.89257406277676	0.000808179536911666	0.0693029144246433	-0.25027698871376	"AT5G64840"
"250231_at"	0.554685477178505	7.65337151229295	4.88560015402397	0.000816115217496516	0.0697213037868747	-0.25996109277285	"AT5G13910"
"259887_at"	0.867738763156018	6.61647330687385	4.87076548973659	0.000833275385368891	0.0709216848517328	-0.280586343802415	"AT1G76360"
"267518_at"	0.536861904318951	8.59137623687199	4.85527605710682	0.000851607129744759	0.0722124856114422	-0.302159015402817	"AT2G30500"
"266376_at"	0.440175639411298	4.82941977424647	4.84812434099189	0.000860216840231685	0.0726723930580916	-0.312132228700867	"AT2G14620"
"245213_at"	0.491516590996867	7.35688749893597	4.83732555687164	0.000873394636203558	0.0734481344808147	-0.327206628626	"AT1G44575"
"262609_at"	0.390184250410713	11.9742314921453	4.8324367986409	0.00087943149442712	0.0734481344808147	-0.334037057968646	"AT1G13930"
"263699_at"	-0.520232911004976	7.92289305059436	-4.83424380505134	0.000877194921595233	0.0734481344808147	-0.331511923200908	"AT1G31120"
"266474_at"	0.664571874235864	6.5540302771366	4.83014314928397	0.000882279212965508	0.0734481344808147	-0.337242974570925	"AT2G31110"
"246217_at"	0.610988266421155	7.59411883225822	4.82632383158711	0.000887043129077617	0.0735761955427653	-0.342583210821175	"AT4G36920"
"249312_at"	0.361979204645985	4.1951653816433	4.81873494532202	0.000896591007654838	0.0740986988572712	-0.353200936212076	"AT5G41550"
"256548_at"	0.837338677684459	6.82079336424834	4.81443346901884	0.000902051776293671	0.0742808700984067	-0.359223220118246	"AT3G14770"
"245317_at"	0.62520469736375	10.9988634228903	4.80686699786301	0.00091174426175226	0.0744955895746093	-0.369823722429406	"AT4G15610"
"246826_at"	0.437529782033956	7.42927850900826	4.80476470671466	0.000914457039933827	0.0744955895746093	-0.372770595677459	"AT5G26310"
"265658_at"	1.11761015166344	4.96544369836037	4.80775518642193	0.000910600746060319	0.0744955895746093	-0.368578918511417	"AT2G13810"
"248230_at"	0.438991356338572	4.63372222965576	4.79375408550034	0.000928807176444729	0.0747910538769783	-0.388216007116033	"AT5G53830"
"258122_at"	0.429289573639096	7.59479725603805	4.79445867437862	0.000927881690391902	0.0747910538769783	-0.387227057948981	"AT3G14570"
"258901_at"	-0.373581994325089	5.55839955211024	-4.79202675173902	0.000931080241493635	0.0747910538769783	-0.390640793718326	"AT3G05640"
"267029_at"	0.69728927907525	5.10452971589151	4.79193629348757	0.000931199443273206	0.0747910538769783	-0.390767789589329	"AT2G38460"
"261826_at"	0.584134738031869	11.23766088146	4.78868430726302	0.000935495652181643	0.0748724765833799	-0.395334161376173	"AT1G11580"
"265262_at"	-1.03408910053658	5.20594908471309	-4.77723238807729	0.000950794851207309	0.0758308760700654	-0.411427922750401	"AT2G42980"
"263632_at"	0.634180638018866	4.99928448341108	4.76732477714859	0.000964247461900421	0.0766358348639324	-0.425368011730897	"AT2G04795"
"257314_at"	0.640833613396321	7.84810237833934	4.76118794903387	0.000972682324379803	0.0770377910385532	-0.434010294250347	"AT3G26590"
"256759_at"	0.650415180233014	7.43811536745003	4.75112444591385	0.000986685949622654	0.0776068370626797	-0.448195143281546	"AT3G25640"
"266425_at"	-0.597878580899871	6.43874205809085	-4.75291566615165	0.000984177695630417	0.0776068370626797	-0.445669197795697	"AT2G41300"
"267037_at"	0.803990371170387	7.03451168828909	4.74871261886432	0.000990074072128004	0.0776068370626797	-0.451597050121927	"AT2G38320"
"250199_at"	-0.672518356801084	5.14347319832232	-4.74507466986827	0.000995208257038697	0.0777421244625092	-0.456730136238116	"AT5G14180"
"249309_at"	-0.679466916686683	6.14888158644425	-4.73454201277026	0.00101023440910148	0.0786465763536001	-0.471603211866415	"AT5G41410"
"264277_at"	0.524466696765085	7.92482846888763	4.71595133235903	0.00103735286146634	0.0804830570409766	-0.497897244924671	"AT1G60390"
"247871_at"	0.473636962900553	8.43837658310112	4.69518291969797	0.0010685731701136	0.0823451148996326	-0.52733513954368	"AT5G57530"
"265989_at"	-0.49686117517993	7.61498929583905	-4.69664949162901	0.00106633583429025	0.0823451148996326	-0.525254162805465	"AT2G24260"
"247519_at"	-0.699390570133213	6.78140329519658	-4.69050946252219	0.00107573638785368	0.0824361149262139	-0.533968725459784	"AT5G61430"
"265350_at"	0.774518487196411	6.36336647507859	4.68970011702525	0.00107698212398123	0.0824361149262139	-0.535117869725642	"AT2G22620"
"258044_at"	-0.57663004330307	6.46474503894788	-4.64884737678053	0.00114191376794643	0.0871138897888231	-0.593254599331104	"AT3G21270"
"246922_at"	-0.690555232863153	6.26739702241088	-4.63798945352668	0.00115986772132338	0.0881886090779539	-0.608749828531741	"AT5G25110"
"266798_at"	0.555264536822946	5.44390973526131	4.63536972094184	0.00116424462575931	0.0882273086829566	-0.612491153524471	"AT2G22850"
"249234_at"	0.705489425626181	4.61995310795795	4.62084189972843	0.00118883987637609	0.0897928396693329	-0.633258059508466	"AT5G42200"
"256255_at"	1.04097989573137	9.08984332966418	4.6182864091845	0.00119322346649007	0.0898264926423711	-0.636914396588877	"AT3G11280"
"262728_at"	0.73761313374052	7.40225455453893	4.61519935591302	0.00119854195480099	0.0899300723322719	-0.64133262548162	"AT1G75820"
"259478_at"	-0.402073581956123	10.6254895275089	-4.60436399009253	0.00121741116379378	0.0910463890037252	-0.656851967702656	"AT1G18980"
"247645_at"	0.50627291872178	9.66086678766101	4.59519007661368	0.00123363550637822	0.0912884043048723	-0.670005775825768	"AT5G60530"
"249136_at"	0.757180856362514	8.26507777029712	4.58905736597716	0.00124461026569423	0.0912884043048723	-0.678806247295311	"AT5G43180"
"254431_at"	-0.376962578842649	6.71535700611743	-4.59370494748223	0.00123628368017947	0.0912884043048723	-0.672136412940616	"AT4G20840"
"254836_at"	-0.435171511644284	7.6069180630674	-4.58680780889079	0.0012486620843104	0.0912884043048723	-0.682035823186628	"AT4G12330"
"255298_at"	-0.62381339862462	9.49161226095893	-4.5875640658611	0.00124729837057918	0.0912884043048723	-0.680950016313443	"AT4G04840"
"261073_at"	-0.399961965125459	5.66145429569216	-4.5912660905683	0.00124064567071051	0.0912884043048723	-0.675636049562357	"AT1G07300"
"266007_at"	0.72223084312321	5.70127390509155	4.5927308413593	0.00123802393639585	0.0912884043048723	-0.673534096340919	"AT2G37380"
"251272_at"	0.458778716023933	4.52728886644758	4.5841086896452	0.00125354226289349	0.0913000894606809	-0.685911839345521	"AT3G61890"
"261521_at"	-0.452304244378734	6.75188732355591	-4.58067244904688	0.00125978473580566	0.0913000894606809	-0.69084800347102	"AT1G71830"
"263737_at"	-0.617842105064923	8.53781162874092	-4.58009895047978	0.00126082981938248	0.0913000894606809	-0.691672011519546	"AT1G60010"
"246302_at"	-0.651998490081831	7.95253347200151	-4.57565473818087	0.00126895998116765	0.0915980290203611	-0.698059208817074	"AT3G51860"
"260797_at"	0.428096112283559	3.93553570645	4.57263565819731	0.00127451499536534	0.0916950843508794	-0.702399942998707	"AT1G78390"
"264213_at"	1.07099336900718	4.51409603696092	4.57056258105234	0.00127834444645242	0.0916950843508794	-0.705381355084167	"AT1G65400"
"265828_at"	-0.353733089351968	5.81301737867985	-4.55575182807348	0.00130606378632227	0.0933897020878088	-0.726700719039044	"AT2G14520"
"253243_at"	0.387923121256446	5.22830119744523	4.54982654438126	0.00131733268944513	0.0939011207695108	-0.735239284822174	"AT4G34560"
"247283_at"	-0.466130908850899	10.5450352199739	-4.5397986068693	0.00133664159410455	0.0949806690390179	-0.749702164165742	"AT5G64250"
"262412_at"	0.504966303482544	6.80846171510656	4.53737389979291	0.00134135565893848	0.0950196353428162	-0.753201524814574	"AT1G34760"
"245215_at"	0.363055993420074	3.97143037848371	4.52825439882812	0.00135924529336416	0.0959888084880387	-0.766370908137351	"AT1G67830"
"247360_at"	0.384520960813945	6.96536631135244	4.50580202907253	0.00140438532299769	0.0965540619188606	-0.798848143255388	"AT5G63450"
"247634_at"	0.676781769202553	8.02047144183041	4.49378335302823	0.00142920428774017	0.0965540619188606	-0.816264574397882	"AT5G60520"
"248132_at"	0.524672791448584	8.29206206965463	4.51945901358484	0.0013767407920669	0.0965540619188606	-0.779084247435506	"AT5G54840"
"248327_at"	-0.942792006026442	4.90911851288996	-4.52027193898174	0.00137511370060962	0.0965540619188606	-0.777908705720387	"AT5G52750"
"250664_at"	0.760976435777727	6.99467181159436	4.49304505100431	0.00143074410033209	0.0965540619188606	-0.817335172447195	"AT5G07080"
"251549_at"	0.373239675752207	4.34387416346994	4.49535203202343	0.00142593850142452	0.0965540619188606	-0.813990136424415	"AT3G58890"
"253215_at"	0.444258866235154	5.820636292383	4.50680432779213	0.00140233643950312	0.0965540619188606	-0.797396688700535	"AT4G34950"
"255381_at"	0.639478677069318	7.70743290462003	4.49900416234836	0.00141836607484533	0.0965540619188606	-0.808696334355089	"AT4G03510"
"256137_at"	0.876133605754398	5.74581184485046	4.49922389881812	0.00141791183907045	0.0965540619188606	-0.808377888511991	"AT1G48690"
"259231_at"	0.525646172927754	8.1110453659101	4.49720914070295	0.00142208254073009	0.0965540619188606	-0.811297984681715	"AT3G11410"
"261048_at"	0.594947994189194	4.26151786375059	4.50816532685724	0.00139955941599008	0.0965540619188606	-0.795426035252857	"AT1G01420"
"261400_at"	0.533901034955106	6.68091289324379	4.50720800931608	0.00140151214210755	0.0965540619188606	-0.796812150210152	"AT1G79630"
"261576_at"	0.808056708123945	7.47741388718843	4.49640396765138	0.00142375297232201	0.0965540619188606	-0.812465137035921	"AT1G01070"
"262620_at"	-0.432574823892933	5.88647925897168	-4.50098606086243	0.00141427473925528	0.0965540619188606	-0.805824398151606	"AT1G06540"
