,Ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_symbol
2360,AT3G04910,2273.98446081555,-0.262604993954396,0.0849493433687479,-3.09131281703357,0.0019927357810563,0.0173969300755056,WNK1
2361,AT1G77280,257.933640194158,-0.542755602283862,0.175580220882457,-3.09121152460112,0.00199341573477133,0.0173969300755056,
2362,AT3G54720,97.6906887378288,0.773758915544586,0.250319351546621,3.09108708840864,0.00199425133891503,0.0173969300755056,AMP1
2363,AT5G08000,6.22480333477143,-3.51555961230182,1.13739650867612,-3.09088306978697,0.00199562204439334,0.0174015201966673,E13L3
2364,AT1G01160,607.557803277518,0.351713347872589,0.113817087365427,3.09016296246766,0.00200046702300594,0.0174363887517079,GIF2
2365,AT3G44010,7203.81608452561,0.312164940033027,0.101044755039695,3.08937302000876,0.00200579427672513,0.0174754296287194,
2366,AT5G08415,537.773791813159,0.356833847475578,0.115518123957589,3.08898582534621,0.00200841021154816,0.0174908251939771,
2367,AT3G48490,53.4670431055483,0.917031494742963,0.296936101122333,3.0883125739068,0.00201296623748814,0.0175230964611082,
2368,AT2G43110,858.541113214362,0.288361403958822,0.0934035908350878,3.08726250651273,0.00202009118755981,0.0175776938005363,
2369,AT1G74270,3441.45714691259,0.295668013684275,0.0958133464773707,3.085875032599,0.00202954101037149,0.017647924406717,
2370,AT1G44100,262.842287739383,-0.477039702545801,0.154590600291588,-3.08582605699189,0.00202987531394901,0.017647924406717,AAP5
2371,AT4G04960,97.0767024817979,-0.688401914090367,0.223164895212219,-3.08472313011297,0.00203741719890149,0.0177060233586526,
2372,AT4G39200,14688.7975874122,0.285792879897184,0.0926812985431223,3.08360893070798,0.0020450622646508,0.0177649696303245,
2373,AT3G57930,728.920976452641,0.326439143778712,0.105887542677857,3.0828852528181,0.00205004186137383,0.017795667612457,
2374,AT4G22250,304.91122029986,-0.414716881483469,0.134524105283647,-3.08284437654522,0.00205032346090624,0.017795667612457,
2375,AT2G25260,1023.22681940463,-0.323855349986417,0.105057720543862,-3.08264207818222,0.0020517176311223,0.0178002702270631,
2376,AT4G31430,838.706590485475,0.286431880743197,0.0929491951084958,3.08159613871704,0.00205893976677347,0.0178554098882017,
2377,AT5G43440,3.10115005803356,-5.04916101936523,1.6392799716248,-3.0801090153994,0.00206924840289746,0.0179372584525461,
2378,AT5G61190,371.268564867043,-0.380215755078082,0.123460086821364,-3.07966537904853,0.0020723328158255,0.0179564414087824,
2379,AT1G21830,209.23196251941,-0.624770245727045,0.202967276444062,-3.07818214183523,0.0020826757743019,0.0180384759686804,
2380,AT3G26050,120.328246282245,0.656712328820421,0.21345277867162,3.07661644372744,0.0020936451063965,0.0181254211995989,
2381,AT3G24670,2745.4116076787,-0.236359569433838,0.0768274613021438,-3.07649849972646,0.00209447356836909,0.0181254211995989,
2382,AT2G34300,3751.61152412438,-0.253803533657314,0.0825058789627735,-3.07618725899314,0.00209666122863436,0.0181367357749836,
2383,AT3G23090,736.667812718112,-0.472144307537918,0.15349148227199,-3.07602937015925,0.0020977718044982,0.0181387276675138,
2384,AT4G37590,2450.29250354851,0.223594919627051,0.072699654062495,3.07559812368353,0.00210080790331124,0.0181573602549195,NPY5
2385,AT5G66870,624.975717691282,-0.31644823066354,0.102897081330483,-3.07538587656511,0.00210230366323898,0.0181611062041698,ASL1
2386,AT5G11650,103.411626732389,-0.671388045455508,0.218321163954077,-3.07523115622786,0.00210339463260945,0.0181611062041698,
2387,AT3G48970,85.9837824491291,-0.816786641727974,0.265607716486112,-3.07516156734355,0.00210388548941293,0.0181611062041698,
2388,AT3G12700,282.693324187345,-0.551608840077709,0.179399926370954,-3.07474396024623,0.00210683335827882,0.0181789369126194,
2389,AT4G15020,536.495580439623,0.355829355409976,0.115763864657527,3.07375152395484,0.0021138541235475,0.0182318812120955,
2390,AT5G25220,31.2304650985913,-1.29100171170125,0.420058026580096,-3.0733889844028,0.0021164241731964,0.0182464100789589,KNAT3
2391,AT4G35210,36.2073964580134,-1.15600341207262,0.376152353650726,-3.07323189886517,0.00211753864503281,0.0182483830116692,
2392,AT1G68760,225.920967117649,-0.480956356678679,0.156514756011301,-3.07291381934591,0.00211979696621238,0.0182602075622099,ATNUDT1
2393,AT3G11964,3189.91657105841,0.299783041225652,0.0975799835669125,3.0721776154029,0.0021250323880541,0.018297656646826,
2394,AT4G01320,2137.78659984667,0.279819198891305,0.0910927975073891,3.07180377096891,0.00212769547257679,0.0183129345081223,ATSTE24
2395,AT1G64750,2771.2773204042,0.311803015587579,0.10154659321774,3.07054137127967,0.00213671082032555,0.018382850293448,DSS1(I)
2396,AT1G29230,17.373796871112,-1.74754850532517,0.5691962760065,-3.07020368718156,0.00213912830060462,0.0183959677103332,CIPK18
2397,AT1G14960,196.049015553237,-0.768202303209231,0.250323640697237,-3.06883641141334,0.0021489422834104,0.0184726557153405,
2398,AT1G15950,1042.78243956356,-0.318415806617948,0.103766805443137,-3.06857096793286,0.00215085235255548,0.0184813647724794,CCR1
2399,AT1G72790,469.888508922239,-0.386824595633396,0.126078913368239,-3.06811492341782,0.00215413757685526,0.0185018777703637,
2400,AT2G18450,322.724763856678,-0.43904458282239,0.143188962343222,-3.0661901283285,0.00216805403850346,0.0186060113169479,SDH1-2
2401,AT3G10160,550.551774936589,0.33414318409235,0.108976734681241,3.06618825632577,0.00216806761329735,0.0186060113169479,ATDFC
2402,AT1G34260,226.546374287524,-0.501388599968603,0.16358784654477,-3.06495018156123,0.00217706257588758,0.0186754264680115,FAB1D
2403,AT3G59990,1961.71791325649,0.228297394295891,0.0745242055403341,3.0633992357333,0.00218837890119955,0.0187646888303024,MAP2B
2404,AT5G20040,350.192157443242,0.378913381673532,0.123743437823978,3.06208869202848,0.00219798315711612,0.0188392025592253,IPT9
2405,AT5G18130,48.160630261549,-1.04837003357055,0.342399696352754,-3.0618310843666,0.00219987555969808,0.0188475824979538,
2406,AT5G07200,88.9467363885437,-0.735552032807673,0.24043960049683,-3.05919670174036,0.00221931380549202,0.0190062181887627,YAP169
2407,AT1G21600,273.315900597011,0.458038192931684,0.149744564737634,3.05879678327029,0.00222227839586639,0.0190237001856364,PTAC6
2408,AT3G26380,87.2694627089774,-0.745806466926648,0.243903880661133,-3.05778844069657,0.00222976934415457,0.0190798992260403,
2409,AT2G04170,2937.76949368413,-0.220337411731237,0.0720846762750633,-3.05664703120072,0.00223827675914882,0.0191357431314039,
2410,AT5G05320,15.8061411713136,-1.79340584702885,0.586739066386993,-3.05656457830947,0.00223889246634585,0.0191357431314039,
2411,AT2G18220,1322.79543536214,0.272105382492101,0.0890240104972121,3.05653925241463,0.00223908161561829,0.0191357431314039,
2412,AT5G51600,415.72809902831,0.417683789248297,0.13674413989598,3.05449132639999,0.00225442533335118,0.0192588863987152,PLE
2413,AT4G19610,608.550876193161,0.348559325096773,0.114140246137513,3.05378108854643,0.00225976912129584,0.0192965365703692,
2414,AT1G16870,1364.3870590208,0.280937235299019,0.092007003008918,3.05343317477462,0.00226239103664241,0.0193063952544897,
2415,AT5G51660,714.37872392633,0.300442326907805,0.0983966619946484,3.05337925918814,0.00226279759959198,0.0193063952544897,CPSF160
2416,AT5G04910,338.599033559972,-0.40073640272497,0.13129888235251,-3.05209302276525,0.00227251663114586,0.0193812935367386,
2417,AT5G63770,591.449084870182,-0.349980228661052,0.114699946684177,-3.05126757926673,0.00227877395984961,0.0194180894292479,ATDGK2
2418,AT1G56340,10203.7827902912,0.230273892577968,0.0754710253949118,3.05115627319267,0.00227961892945084,0.0194180894292479,CRT1
2419,AT2G37660,195.037407714975,0.56202346235752,0.184205690622758,3.05106460314796,0.00228031504950422,0.0194180894292479,
2420,AT2G32850,1292.42201226172,-0.251967416124294,0.0825844596207967,-3.05102700049444,0.00228060065123902,0.0194180894292479,
2421,AT5G13460,805.911630619584,-0.283412930659042,0.0929075213036469,-3.05048425232197,0.00228472661340476,0.0194451845804234,IQD11
2422,AT4G00370,584.110669308713,0.345577394532419,0.113308616686408,3.04987744655675,0.00228934763551242,0.0194764690461327,ANTR2
2423,AT5G25440,57.7243269891664,-0.858049561272562,0.281357843671307,-3.04967350501509,0.00229090263750598,0.0194816544968265,
2424,AT2G47070,1354.0393684491,-0.256344199120315,0.0840638433609349,-3.0493989909512,0.0022929972645252,0.019485700930635,SPL1
2425,AT4G22000,988.538356898087,0.314568676204165,0.10315880615005,3.0493632869947,0.00229326982561465,0.019485700930635,
2426,AT3G12540,134.155575970066,-0.671738331791957,0.220323540757203,-3.04887226069144,0.00229702129210822,0.019509531625676,
2427,AT1G16440,96.7352955208267,-0.89487475544371,0.293551667914518,-3.0484403709956,0.00230032559745167,0.0195295463269434,RSH3
2428,AT1G02900,255.905812708264,-0.511881255761046,0.167939677525963,-3.0480066610936,0.00230364820969053,0.0195386828181299,RALFL1
2429,AT3G49180,525.801876693728,0.338789884405636,0.111151763688124,3.04799378043369,0.00230374695443764,0.0195386828181299,RID3
2430,AT2G25980,7083.31206148812,0.196723734007529,0.0645434189014151,3.04792862472948,0.00230424650560814,0.0195386828181299,
2431,AT2G15370,276.361138398576,-0.451896080082348,0.148328966835691,-3.04658010989133,0.00231460792082654,0.0196184682059362,FUT5
2432,AT5G01040,2721.84063181328,-0.310300954792894,0.101890772499886,-3.04542744332655,0.00232349832836889,0.0196857249408063,LAC8
2433,AT1G51420,1089.14260337338,-0.311218134513919,0.102198746888826,-3.0452245647637,0.00232506634419267,0.0196909132848705,ATSPP1
2434,AT5G06280,106.145166278923,-0.662280191204098,0.217526059584637,-3.04460160988854,0.0023298871206752,0.0197215409664725,
2435,AT3G62940,1141.11044401865,0.290373749435259,0.0953761860772804,3.0445099702349,0.00233059705184958,0.0197215409664725,
2436,AT4G17140,2198.11097844407,-0.310923154080858,0.1021487534558,-3.04382719868818,0.00233589271356549,0.0197516616032519,
2437,AT5G62300,8238.69734817068,0.288843817121613,0.0948956726791284,3.04380388448568,0.00233607373584687,0.0197516616032519,
2438,AT1G49400,796.186583568468,0.319281764346576,0.104907619972136,3.04345637077059,0.00233877351680783,0.0197663774872131,emb1129
2439,AT3G06420,389.173705767323,-0.392497410031515,0.128999777160313,-3.04262083758286,0.00234527634366602,0.0198056192505965,ATG8H
2440,AT1G64990,1043.76917879186,-0.259193139958662,0.0851876849562704,-3.04261279188082,0.00234533904253606,0.0198056192505965,GTG1
2441,AT5G47240,59.5624770128922,1.01222971397124,0.332717218475304,3.04231238350044,0.00234768117587315,0.0198138954098018,atnudt8
2442,AT2G46600,248.709960031765,-0.602671937133528,0.198101348809803,-3.04224045295195,0.00234824229996293,0.0198138954098018,
2443,AT5G11110,455.358732858976,-0.413277576954671,0.135875243758827,-3.04159584573201,0.0023532763102819,0.0198482432965037,SPS1
2444,AT5G39840,384.721087611561,0.440034337301502,0.144714420813955,3.04070827790695,0.00236022387312196,0.0198986959515867,
2445,AT4G03130,56.9290907853758,-0.919559192752718,0.302540134493286,-3.03946183633738,0.00237001227917895,0.0199730482668639,
2446,AT4G29220,344.896968420988,-0.394535138706317,0.129816562523771,-3.03917413183755,0.00237227691889993,0.0199839598994003,PFK1
2447,AT3G01280,9591.7525419608,0.224724884569235,0.0739741923973077,3.03788223009264,0.00238247044781864,0.0200616279433196,VDAC1
2448,AT2G06990,1422.5105853043,0.264853615822675,0.0872277841960229,3.03634464940072,0.00239465471952237,0.0201559887646072,HEN2
2449,AT4G24190,14260.1501823597,0.252800766888968,0.0832631598699739,3.03616590198774,0.00239607486500278,0.0201597070614056,SHD
2450,AT5G13980,1940.47702396004,0.245431854010032,0.0808449431346587,3.03583433290603,0.00239871121796304,0.0201736508759708,
2451,AT5G50960,753.761329833504,0.302249667871562,0.0995648357971076,3.03570698883573,0.00239972445433669,0.0201739381401907,NBP35
2452,AT4G22285,861.636494610079,0.287052209549912,0.094575027945089,3.0351797486814,0.00240392370739233,0.020187692712819,
2453,AT3G52370,345.93247525253,-0.508790625702149,0.167633009171308,-3.03514581177866,0.00240419423127204,0.020187692712819,FLA15
2454,AT5G03880,145.986410420655,-0.59537542459959,0.196161258744853,-3.03513256597723,0.00240429982612268,0.020187692712819,
2455,AT5G40980,169.168971835569,-0.577838155118507,0.190411813545492,-3.03467597077664,0.0024079423761103,0.0202100418165999,
2456,AT5G36890,653.784634107064,0.328399780750908,0.108249839117432,3.03372072816342,0.0024155792970293,0.0202658841267463,BGLU42
2457,AT2G14960,88.5645064187028,-1.10301217854944,0.363661634571665,-3.03307270740455,0.00242077267163158,0.020301188807069,GH3.1
2458,AT1G79920,2539.65317876863,0.32947687758549,0.108666637911979,3.03199660830925,0.00242941933621902,0.0203654131093543,
2459,AT3G12340,449.809623523683,0.357995864952914,0.118095866082051,3.03140047852466,0.00243422151218918,0.0203973705809915,
2460,AT1G27690,119.016593529224,-0.605443204052242,0.199748751848664,-3.03102371578745,0.00243726103627324,0.0204145380700854,
2461,AT4G36680,763.661294424821,0.317254485400597,0.10469998269177,3.03012930130633,0.00244449061831945,0.0204667733402976,
2462,AT5G22000,747.962148795575,-0.305773777548647,0.100916138248607,-3.02997897913388,0.00244570760201399,0.0204686454668961,RHF2A
2463,AT1G74850,175.124951569083,0.529539641066502,0.17479090356837,3.0295606364857,0.00244909735479261,0.0204886930554209,PTAC2
2464,AT4G12050,897.810912894083,0.279070885293667,0.0921604809525664,3.02809710202468,0.00246098996088308,0.0205798287922061,
2465,AT1G79529,16.8151961371918,-1.709428046594,0.564549946265754,-3.02794829385975,0.00246220212333876,0.020581612475211,
2466,AT3G25890,172.496727703165,0.519941222151843,0.171731737532622,3.02763618200203,0.00246474630081154,0.0205945245451021,
2467,AT5G51120,1297.04671995431,0.279185424914614,0.0922730016076316,3.02564585578111,0.00248102709105416,0.0207221577669927,PABN1
2468,AT4G27350,165.399768651676,-0.550396982712814,0.181938189834701,-3.0251866483495,0.00248479733233089,0.0207452386680219,
2469,AT5G39420,14.9218593208407,-1.76359357250983,0.583690214226462,-3.02145475378071,0.00251563233982362,0.0209941694459561,cdc2cAt
2470,AT5G44320,2120.98166653049,0.268919566942188,0.0890290152530901,3.02058341516761,0.0025228820494387,0.0210461476229491,
2471,AT4G40040,4910.87600561889,0.194654474473249,0.0644882463996245,3.01844887000033,0.00254072271060432,0.0211863988069616,
2472,AT5G14600,441.484348928512,0.391835753101634,0.129894644310775,3.01656588830683,0.00255655650053671,0.0213098085329931,
2473,AT5G06550,612.021686891336,0.345430423661544,0.11455050575248,3.01552945045871,0.00256531025075217,0.0213732015051668,
2474,AT1G62570,1081.57544744686,-0.322390003529936,0.106917522428536,-3.01531494751406,0.00256712536172889,0.0213732015051668,FMO GS-OX4
2475,AT5G38565,9.2927081159935,-2.37727758795647,0.788405669522486,-3.01529742853868,0.00256727365810667,0.0213732015051668,
2476,AT3G57560,581.349691626077,0.336751934083347,0.111728822980442,3.0140112918069,0.00257818209996197,0.0214511616289226,NAGK
2477,AT3G13674,307.907754055555,0.458357233700057,0.152078680562361,3.01394799063966,0.0025787200851658,0.0214511616289226,
2478,AT1G33090,198.422495688556,-0.535623187841388,0.177903614534331,-3.01074932762554,0.00260603896578146,0.0216696662186953,
2479,AT3G14900,78.4320063729985,0.741627275303816,0.246433740529613,3.0094388605634,0.00261730750705398,0.0217545870039722,
2480,AT5G10010,1648.71620946589,0.26623087947263,0.0884700197812936,3.00927794670758,0.00261869425142398,0.0217573367139481,
2481,AT3G47520,3402.36573326327,0.229154649983207,0.0761563227220729,3.00900360984459,0.0026210600161927,0.0217682150881301,MDH
2482,AT3G47540,26.3117929453019,-1.352689239744,0.449588618187507,-3.00872661144603,0.00262345071514262,0.0217792916944052,
2483,AT3G26980,239.974591997117,-0.463567464365968,0.154088765012673,-3.00844428422696,0.00262588945688071,0.021790758058408,MUB4
2484,AT4G11820,4927.80573534586,0.239438105927747,0.0796167059063794,3.00738523657711,0.00263505598645397,0.0218580227861852,MVA1
2485,AT3G51580,864.648439775367,-0.270698913356498,0.0900385787133289,-3.00647697048137,0.00264294072440279,0.0219146050810139,
2486,AT2G39675,333.867804739039,0.408162337071767,0.135777319399928,3.00611574065281,0.00264608258195551,0.0219318308934808,TAS1C
2487,AT3G45640,250.980250452396,-0.498657494883553,0.165921701247285,-3.00537838712471,0.00265250643811866,0.021969125434174,ATMPK3
2488,AT4G30530,705.679431589306,0.379388252297407,0.126237437043243,3.0053545222678,0.00265271458773235,0.021969125434174,
2489,AT1G24095,206.025132717816,-0.467177284891006,0.155469657254385,-3.00494188474729,0.0026563159795079,0.0219901127994216,
2490,AT2G15690,606.059309585464,0.332792864891979,0.110768015864361,3.00441298234948,0.0026609386354203,0.0220195343706166,
2491,AT5G49440,1470.55586220354,-0.259735519942124,0.086485953193264,-3.00321046773586,0.00267147609877383,0.0220978582959593,
2492,AT2G44820,479.405176750666,0.365533359590937,0.12173258810982,3.00275682351527,0.00267546121534333,0.0221204689795476,
2493,AT1G30160,4.3961468150297,-4.53802035759481,1.51133593289735,-3.00265497485729,0.0026763566690615,0.0221204689795476,
2494,AT1G46264,612.427817625475,0.352017106676889,0.117242552450116,3.00246880778772,0.00267799415843221,0.0221251281613856,AT-HSFB4
2495,AT3G23370,187.50832423942,0.521272633189422,0.173635681566015,3.00210549172889,0.00268119245315153,0.0221426735459668,
2496,AT4G01900,913.817212295401,0.348335059489853,0.116046066612724,3.00169639228133,0.0026847979599573,0.0221635664923558,PII
2497,AT5G62570,112.705274531602,-0.616034690783049,0.205298488248825,-3.0006781639639,0.0026937911345085,0.0222143858217315,
2498,AT3G56770,19.5286810276405,-1.53375753503246,0.511142669357479,-3.00064468685511,0.00269408727717433,0.0222143858217315,
2499,AT1G54385,410.067015546274,0.362071231388551,0.12067162266872,3.0004670806702,0.00269565890121729,0.0222143858217315,
2500,AT5G50320,737.401388263432,0.288780002065714,0.0962490328323539,3.00034185869389,0.00269676748478426,0.0222143858217315,ELO3
2501,AT4G11600,6039.34104028534,-0.222449944442316,0.0741431452210792,-3.00027661058911,0.00269734528789758,0.0222143858217315,ATGPX6
2502,AT1G12770,264.290718304858,0.457914844877465,0.152624653386296,3.00026787755234,0.00269742263168999,0.0222143858217315,ISE1
2503,AT1G29030,461.595299184185,0.397648712945091,0.132592114207732,2.99903742632911,0.00270834035395746,0.0222953867332375,
2504,AT4G16162,35.3022008361828,-1.19652595286221,0.398986899024828,-2.99891037973093,0.00270946992770978,0.0222957778995447,
2505,AT5G09260,202.525517196661,-0.503640342843016,0.167956182321165,-2.99864128776134,0.00271186385117325,0.0223027897663143,VPS20.2
2506,AT2G01570,1262.04123683732,0.25775701629006,0.0859599425198402,2.99857129651486,0.00271248683107905,0.0223027897663143,RGA1
2507,AT5G48680,499.407231196346,0.341492348678719,0.113908737711189,2.99794691382288,0.00271805014197034,0.022339618338771,
2508,AT5G01750,261.143953082255,-0.512733207617984,0.171054068529401,-2.99749203293492,0.00272210973729799,0.0223640634517644,
2509,AT1G61770,2450.17301613723,-0.207012361563193,0.0690790247157635,-2.99674702147255,0.00272877057798445,0.0224098516378515,
2510,AT1G53520,175.694806400253,0.549564163870219,0.183478888332412,2.99524467836628,0.00274224772005252,0.0225115594707897,
2511,AT4G09020,1100.85022301861,-0.292239055501209,0.097573330318573,-2.99507103577443,0.0027438093380785,0.0225154087658732,ATISA3
2512,AT4G00900,714.383852459829,-0.364883774883685,0.121926031009353,-2.99266507621901,0.00276553060202642,0.0226846170600137,ECA2
2513,AT1G66760,286.190037932906,0.429760032757301,0.143634543970113,2.99203813287925,0.00277121645345945,0.0227174886928896,
2514,AT5G07250,145.863077074084,-0.552198517309863,0.184562944002646,-2.99192516836936,0.0027722420816056,0.0227174886928896,ATRBL3
2515,AT4G26710,1621.68210797412,-0.261473297931275,0.0873949351160101,-2.99185871108194,0.00277284562303409,0.0227174886928896,
2516,AT2G33310,171.313154402281,-0.592894019804376,0.19821209217427,-2.99121013910239,0.00277874202701255,0.0227567485956255,IAA13
2517,AT2G02860,805.508173569525,-0.29786438697527,0.0996206710025924,-2.98998575273116,0.00278990459662563,0.0228390878877517,SUT2
2518,AT3G03110,628.960623440075,0.310737526435488,0.103953520156418,2.98919676763155,0.00279711935236623,0.0228890564954353,XPO1B
2519,AT1G44760,331.097584183528,0.418390790778509,0.140009950546966,2.98829325447238,0.00280540231923105,0.0229477232186406,
2520,AT3G62310,1530.20136769989,0.266478534725275,0.0891796293117441,2.98810991682584,0.00280708580047098,0.0229477393619605,
2521,AT4G13195,13.6716565962905,-1.79597092890701,0.601051065051369,-2.9880504891103,0.00280763168801274,0.0229477393619605,CLE44
2522,AT1G07920,26606.9171180775,0.195097253915707,0.0653159857968382,2.98697557015439,0.00281752236431434,0.0230194481826712,
2523,AT5G63310,480.228896112877,0.357636196425833,0.119822143718007,2.98472540490934,0.00283832995142288,0.0231642527238764,NDPK2
2524,AT1G32200,259.051918134369,0.479177063171791,0.160544616631791,2.98469717157058,0.00283859191793904,0.0231642527238764,ATS1
2525,AT2G29740,246.779903284839,-0.452644794654625,0.151655329237542,-2.98469428624981,0.00283861869098703,0.0231642527238764,UGT71C2
2526,AT5G11850,1257.21146468845,-0.253592449360691,0.0849946263974691,-2.98362920233087,0.00284851742859965,0.0232358280349548,
2527,AT1G33800,2190.1944941166,-0.306271712010277,0.102657605506283,-2.98342933774677,0.00285037844960672,0.0232418076589421,
2528,AT5G56900,630.435722166207,0.306417372625942,0.102712148180316,2.98326320746414,0.00285192620149111,0.0232452291858087,
2529,AT4G32570,217.395532384098,0.459025605473472,0.153946645606811,2.98171878746778,0.00286635154851194,0.0233535680731864,TIFY8
2530,AT1G56050,257.213460662657,0.441518777288775,0.148114373727933,2.98093133148433,0.002873732235862,0.02340444771539,
2531,AT3G28200,1094.76301734833,-0.299843832273177,0.100596716846699,-2.9806522685041,0.00287635200523263,0.0234165282764988,
2532,AT2G28060,262.923038793065,0.427407290166119,0.143435556993519,2.97978617802162,0.00288449652248161,0.0234735587858347,
2533,AT5G55850,1392.09871201327,-0.265736842395871,0.0891945224658468,-2.97929553350794,0.0028891197669829,0.0235019000389588,NOI
2534,AT5G67240,1349.29683505072,0.261925183315384,0.0879688643097892,2.97747601234221,0.00290632386266635,0.0236325190174586,SDN3
2535,AT4G25210,1209.18759689268,0.309191392999963,0.103866491291198,2.97681561354683,0.00291259121557867,0.0236741388548318,
2536,AT3G22160,32.9641161249555,-1.17099236322007,0.393506257079341,-2.9757909617787,0.00292233984259733,0.0237440112211033,
2537,AT2G37020,494.82545856156,0.357261900751124,0.120069439920558,2.97546070829931,0.0029254882432889,0.0237546321345674,
2538,AT3G14990,8769.99367116897,-0.221561082902477,0.0744640009717758,-2.97541201132149,0.00292595274727164,0.0237546321345674,
2539,AT5G08280,724.786394071073,0.281645155706014,0.0947191823513997,2.97347536912994,0.00294448037787296,0.0238956353627697,HEMC
2540,AT3G53900,374.334412979616,0.397533840487136,0.133710275254789,2.97309866223538,0.00294809670271076,0.0239155639997462,UPP
2541,AT5G09860,504.003367422351,0.325735827170274,0.109575567097782,2.97270491769026,0.00295188091786301,0.023936838375666,THO1
2542,AT3G44110,5514.6350418375,0.216770158506176,0.0729252538668837,2.97249782499028,0.00295387303054313,0.0239435695493081,ATJ3
2543,AT5G23290,940.574291572757,0.290078189343127,0.0975922982666807,2.97234714721504,0.00295532323500516,0.0239459045447429,PFD5
2544,AT2G43490,1161.2035719566,-0.278580559978543,0.0937472089890272,-2.97161444039523,0.00296238446708675,0.0239936839403784,
2545,AT5G59220,72.3475982410708,-0.819306003595561,0.275748918258009,-2.97120296526046,0.00296635667645342,0.0240164162350974,HAI1
2546,AT3G19050,650.274178188533,0.309394170476969,0.10414630468326,2.97076474693873,0.00297059239681576,0.0240412632900191,POK2
2547,AT2G41450,91.6911140165068,0.711289002488674,0.239470457570479,2.97025783349219,0.00297549899241464,0.0240715181541828,
2548,AT4G11060,439.066041053506,0.414690152289,0.139627536315477,2.96997399819504,0.00297824956341646,0.0240843140715056,MTSSB
2549,AT5G49138,45.2421449645729,-1.04022293163251,0.350426478709857,-2.96844843306999,0.00299307318524649,0.0241946932059646,
2550,AT1G42440,1498.10413050801,0.2795244441492,0.0941990671143961,2.967380173837,0.00300349328990113,0.024269403622907,
2551,AT4G34220,114.40150204157,-0.615706793462993,0.207509802969133,-2.96712147885649,0.00300602164674306,0.0242803120467035,
2552,AT3G13000,405.266281487979,-0.373336108660716,0.125834303947001,-2.96688658776194,0.00300831903784986,0.0242893470904766,
2553,AT4G33300,712.436935253464,-0.316063644665592,0.106544340928439,-2.96649866066446,0.00301211673003241,0.0243049262375262,ADR1-L1
2554,AT5G51820,373.447069110602,0.397891319800475,0.13413308217196,2.96639213352583,0.00301316036447733,0.0243049262375262,PGM
2555,AT5G11170,5121.84177758042,0.205473940167814,0.0692687825043611,2.96632816023405,0.00301378726216352,0.0243049262375262,
2556,AT1G66800,353.531847699092,0.389460447096291,0.13130206615645,2.96614104025018,0.00301562160234551,0.0243102046621006,
2557,AT1G26970,250.368369935317,-0.522724274517507,0.17632176644514,-2.96460434270969,0.00303072444155153,0.0244224001244307,
2558,AT2G01850,785.897483164097,-0.281003297195207,0.0948028521032819,-2.96408062585576,0.00303588733277634,0.0244478463253829,EXGT-A3
2559,AT5G37600,7351.09344651328,0.192754949474379,0.0650310833605709,2.96404333917723,0.00303625521701795,0.0244478463253829,ATGSR1
2560,AT2G06850,2912.98733829104,-0.255148165616004,0.0860853653966735,-2.96389710887912,0.00303769837199472,0.0244499120917778,EXGT-A1
2561,AT1G44810,587.303115614297,0.337194913198602,0.113786638433823,2.96339638677971,0.0030426447666617,0.0244797765083754,
2562,AT1G31817,1366.75285797559,0.289445472677071,0.0976773599833534,2.96328107891532,0.0030437848781586,0.0244797765083754,NFD3
2563,AT3G11040,194.970621516854,-0.505426511979334,0.170625812369439,-2.96219256020294,0.0030545668705555,0.0245569061130691,
2564,AT1G14610,3785.45258848436,0.225057652230003,0.0759816529858005,2.96199994848838,0.00305647835066828,0.0245612306886227,TWN2
2565,AT5G11900,881.058313443604,0.291844579131534,0.0985329548702296,2.96189817422912,0.00305748879962714,0.0245612306886227,
2566,AT1G51570,1384.25026300434,0.234076442517718,0.0790463037854556,2.96125727969569,0.00306385881812117,0.0246028101899402,
2567,AT2G43810,877.199405139996,0.331796699223487,0.112067221188515,2.96069355253623,0.00306947185225646,0.0246382810735272,
2568,AT5G06300,645.110705595585,-0.3560498337132,0.120282629817497,-2.96011015267482,0.00307529064037435,0.0246753752511345,
2569,AT2G26420,241.372341256237,-0.460841686487834,0.155691165043663,-2.9599732673244,0.00307665738114788,0.0246767323232978,PIP5K3
2570,AT4G39080,6069.50066808874,-0.223647222981178,0.0755671656604796,-2.9595819960486,0.00308056710991183,0.024693416506693,VHA-A3
2571,AT2G21440,1277.89014817897,0.274379948746274,0.0927107979496178,2.95952526366327,0.00308113437703022,0.024693416506693,
2572,AT2G35010,685.78189185633,0.342062203459891,0.115606559707759,2.95884770141579,0.00308791668805666,0.0247381506055239,ATO1
2573,AT3G59765,323.668752648328,0.409004237252526,0.138247015475565,2.95850319694474,0.00309137035154273,0.0247561935847408,
2574,AT2G40280,564.280227455817,-0.346754167882737,0.117216726632087,-2.95823111466939,0.00309410047016721,0.024768430531389,
2575,AT5G18780,99.3341114325801,-0.696424213464809,0.235478771930613,-2.95748193246914,0.00310162925335506,0.0248190566079149,
2576,AT5G56170,1428.91136310481,-0.243841970329237,0.082452812920851,-2.9573517469114,0.00310293923388041,0.0248199001995753,LLG1
2577,AT1G19600,804.309497186194,-0.315157400599835,0.106612118845816,-2.9561123445602,0.00311543589521407,0.024910188832319,
2578,AT5G37010,339.310264556886,0.374137111864029,0.126591163039118,2.95547574476755,0.00312187243277616,0.0249519710928444,
